subid,trial,target,leftpic,rightpic,chosenside,chosenpic,correct,date,time,rt
30,4,I1,B1,I1,R,I1,Y,2/22/2019,16:12:12,14343
30,5,K1,D1,K1,R,K1,Y,2/22/2019,16:11:54,23812
30,6,D1,D1,H1,L,D1,Y,2/22/2019,16:12:12,11419
30,7,C1,E1,C1,R,C1,Y,2/22/2019,16:11:54,6558
30,8,F1,C1,F1,L,C1,N,2/22/2019,16:12:12,15350
30,9,A1,H1,A1,R,A1,Y,2/22/2019,16:11:54,35745
30,10,E1,E1,A1,L,E1,Y,2/22/2019,16:11:54,9355
30,11,K1,A1,K1,R,K1,Y,2/22/2019,16:12:12,7712
30,12,F1,B1,F1,R,F1,Y,2/22/2019,16:11:54,24079
30,13,C1,C1,H1,L,C1,Y,2/22/2019,16:12:12,7753
30,14,D1,E1,D1,R,D1,Y,2/22/2019,16:11:54,14922
30,15,B1,B1,I1,L,B1,Y,2/22/2019,16:12:12,4950
30,16,I1,I1,C1,L,I1,Y,2/22/2019,16:11:54,6352
30,17,A1,A1,I1,L,A1,Y,2/22/2019,16:12:12,6030
30,18,G1,E1,G1,R,G1,Y,2/22/2019,16:11:54,5070
30,19,H1,C1,H1,R,H1,Y,2/22/2019,16:12:12,10642
30,20,I1,E1,I1,R,I1,Y,2/22/2019,16:12:12,7089
30,21,A1,D1,A1,R,A1,Y,2/22/2019,16:11:54,5686
30,22,F1,F1,K1,L,F1,Y,2/22/2019,16:12:12,5781
30,23,C1,C1,A1,L,C1,Y,2/22/2019,16:11:54,5361
30,24,G1,D1,G1,R,G1,Y,2/22/2019,16:12:12,4519
30,25,B1,D1,B1,R,B1,Y,2/22/2019,16:11:54,6977
30,26,E1,B1,E1,R,E1,Y,2/22/2019,16:12:12,3628
30,27,H1,H1,A1,L,H1,Y,2/22/2019,16:11:54,12667
30,28,D1,D1,F1,L,D1,Y,2/22/2019,16:12:12,4845
30,29,K1,B1,K1,R,K1,Y,2/22/2019,16:11:54,6588
30,30,I1,A1,I1,R,I1,Y,2/22/2019,16:11:54,6928
30,31,K1,K1,F1,R,F1,N,2/22/2019,16:12:12,4992
30,32,E1,E1,H1,L,E1,Y,2/22/2019,16:11:54,3784
30,33,H1,H1,E1,L,H1,Y,2/22/2019,16:12:12,5588
30,34,D1,K1,D1,R,D1,Y,2/22/2019,16:11:54,4431
30,35,C1,I1,C1,R,C1,Y,2/22/2019,16:12:12,3354
30,36,F1,F1,G1,L,F1,Y,2/22/2019,16:11:54,10068
30,37,B1,B1,K1,L,B1,Y,2/22/2019,16:12:12,4799
30,38,G1,G1,K1,L,G1,Y,2/22/2019,16:11:54,4953
30,39,A1,A1,K1,L,A1,Y,2/22/2019,16:12:12,3493
31,0,apple,apple,banana,L,apple,Y,3/6/2019,17:11:13,15506
31,1,artichoke,onion,artichoke,R,artichoke,Y,3/6/2019,17:10:45,7511
31,2,onion,onion,artichoke,L,onion,Y,3/6/2019,17:11:13,4213
31,3,apple,apple,banana,L,apple,Y,3/6/2019,17:10:45,12374
31,4,artichoke,artichoke,onion,L,artichoke,Y,3/6/2019,17:11:13,6813
31,5,onion,artichoke,onion,R,onion,Y,3/6/2019,17:10:45,10863
31,0,G1,C1,G1,L,C1,N,3/6/2019,17:11:13,13439
31,1,F1,B1,F1,R,F1,Y,3/6/2019,17:10:45,6010
31,2,A1,I1,A1,R,A1,Y,3/6/2019,17:11:13,7064
31,3,D1,F1,D1,R,D1,Y,3/6/2019,17:10:45,6304
31,4,H1,D1,H1,L,D1,N,3/6/2019,17:11:13,11607
31,5,E1,E1,A1,L,E1,Y,3/6/2019,17:10:45,6660
31,6,B1,I1,B1,R,B1,Y,3/6/2019,17:11:13,10925
31,7,K1,K1,B1,L,K1,Y,3/6/2019,17:10:45,6439
31,8,C1,H1,C1,R,C1,Y,3/6/2019,17:11:13,7944
31,9,I1,I1,A1,L,I1,Y,3/6/2019,17:10:45,9988
31,10,C1,A1,C1,R,C1,Y,3/6/2019,17:10:45,19044
31,11,K1,K1,A1,L,K1,Y,3/6/2019,17:11:13,6132
31,12,G1,G1,D1,L,G1,Y,3/6/2019,17:10:45,7737
31,13,I1,I1,B1,L,I1,Y,3/6/2019,17:11:13,11208
31,14,B1,C1,B1,R,B1,Y,3/6/2019,17:10:45,5733
31,15,D1,E1,D1,R,D1,Y,3/6/2019,17:11:13,6597
31,16,A1,A1,K1,L,A1,Y,3/6/2019,17:10:45,7536
31,17,E1,I1,E1,R,E1,Y,3/6/2019,17:11:13,5731
31,18,H1,H1,A1,L,H1,Y,3/6/2019,17:10:45,7415
31,19,F1,F1,G1,L,F1,Y,3/6/2019,17:11:13,20427
31,20,H1,C1,H1,R,H1,Y,3/6/2019,17:11:13,12386
31,21,E1,E1,H1,L,E1,Y,3/6/2019,17:10:45,6973
31,22,G1,K1,G1,R,G1,Y,3/6/2019,17:11:13,16485
31,23,F1,C1,F1,R,F1,Y,3/6/2019,17:10:45,15121
31,24,B1,D1,B1,R,B1,Y,3/6/2019,17:11:13,5977
31,25,I1,C1,I1,R,I1,Y,3/6/2019,17:10:45,5617
31,26,C1,C1,I1,L,C1,Y,3/6/2019,17:11:13,6028
31,27,K1,K1,F1,L,K1,Y,3/6/2019,17:10:45,38549
31,28,A1,A1,H1,L,A1,Y,3/6/2019,17:11:13,8123
31,29,D1,H1,D1,R,D1,Y,3/6/2019,17:10:45,13561
31,30,B1,B1,K1,L,B1,Y,3/6/2019,17:10:45,26615
31,31,F1,F1,K1,L,F1,Y,3/6/2019,17:11:13,18566
31,32,G1,E1,G1,R,G1,Y,3/6/2019,17:10:45,6248
31,33,E1,B1,E1,R,E1,Y,3/6/2019,17:11:13,6137
31,34,C1,E1,C1,R,C1,Y,3/6/2019,17:10:45,5660
31,35,D1,D1,K1,L,D1,Y,3/6/2019,17:11:13,7406
31,36,A1,D1,A1,R,A1,Y,3/6/2019,17:10:45,4660
31,37,K1,D1,K1,R,K1,Y,3/6/2019,17:11:13,3801
31,38,H1,H1,E1,L,H1,Y,3/6/2019,17:10:45,13700
31,39,I1,E1,I1,R,I1,Y,3/6/2019,17:11:13,9786
32,0,apple,apple,banana,L,apple,Y,3/8/2019,14:35:24,43096
32,1,artichoke,onion,artichoke,R,artichoke,Y,3/8/2019,14:35:16,22965
32,2,onion,onion,artichoke,L,onion,Y,3/8/2019,14:35:24,5269
32,3,apple,banana,apple,R,apple,Y,3/8/2019,14:35:16,2324
32,4,artichoke,onion,artichoke,L,onion,N,3/8/2019,14:35:24,2540
32,5,onion,onion,artichoke,L,onion,Y,3/8/2019,14:35:16,10285
32,0,I1,E1,I1,R,I1,Y,3/8/2019,14:35:24,15473
32,1,B1,B1,D1,L,B1,Y,3/8/2019,14:35:16,7147
32,2,H1,C1,H1,R,H1,Y,3/8/2019,14:35:24,16357
32,3,D1,D1,H1,L,D1,Y,3/8/2019,14:35:16,7353
32,4,G1,G1,D1,L,G1,Y,3/8/2019,14:35:24,25531
32,5,K1,F1,K1,R,K1,Y,3/8/2019,14:35:16,33820
32,6,E1,E1,H1,L,E1,Y,3/8/2019,14:35:24,8867
32,7,A1,A1,D1,L,A1,Y,3/8/2019,14:35:16,10525
32,8,C1,C1,I1,L,C1,Y,3/8/2019,14:35:24,11949
32,9,F1,F1,K1,L,F1,Y,3/8/2019,14:35:16,14868
32,10,C1,H1,C1,L,H1,N,3/8/2019,14:35:16,394475
32,11,F1,F1,B1,L,F1,Y,3/8/2019,14:35:24,12679
32,12,G1,G1,K1,L,G1,Y,3/8/2019,14:35:16,10344
32,13,A1,K1,A1,R,A1,Y,3/8/2019,14:35:24,11869
32,14,H1,A1,H1,R,H1,Y,3/8/2019,14:35:16,22498
32,15,D1,D1,F1,L,D1,Y,3/8/2019,14:35:24,6863
32,16,E1,E1,A1,L,E1,Y,3/8/2019,14:35:16,8209
32,17,K1,K1,B1,L,K1,Y,3/8/2019,14:35:24,11671
32,18,I1,B1,I1,R,I1,Y,3/8/2019,14:35:16,6018
32,19,B1,K1,B1,R,B1,Y,3/8/2019,14:35:24,8150
32,20,C1,E1,C1,R,C1,Y,3/8/2019,14:35:24,20317
32,21,D1,D1,K1,L,D1,Y,3/8/2019,14:35:16,9884
32,22,G1,G1,E1,L,G1,Y,3/8/2019,14:35:24,11712
32,23,F1,F1,G1,L,F1,Y,3/8/2019,14:35:16,26556
32,24,H1,H1,D1,L,H1,Y,3/8/2019,14:35:24,9132
32,25,A1,A1,I1,L,A1,Y,3/8/2019,14:35:16,10697
32,26,E1,E1,I1,L,E1,Y,3/8/2019,14:35:24,12219
32,27,K1,D1,K1,R,K1,Y,3/8/2019,14:35:16,29327
32,28,I1,C1,I1,R,I1,Y,3/8/2019,14:35:24,11808
32,29,B1,C1,B1,R,B1,Y,3/8/2019,14:35:16,10259
32,30,C1,A1,C1,R,C1,Y,3/8/2019,14:35:16,15544
32,31,B1,B1,I1,L,B1,Y,3/8/2019,14:35:24,4530
32,32,E1,E1,B1,L,E1,Y,3/8/2019,14:35:16,5180
32,33,A1,H1,A1,R,A1,Y,3/8/2019,14:35:24,6377
32,34,H1,E1,H1,R,H1,Y,3/8/2019,14:35:16,6140
32,35,K1,A1,K1,R,K1,Y,3/8/2019,14:35:24,13408
32,36,G1,C1,G1,R,G1,Y,3/8/2019,14:35:16,42859
32,37,D1,D1,E1,L,D1,Y,3/8/2019,14:35:24,7964
32,38,I1,A1,I1,R,I1,Y,3/8/2019,14:35:16,5411
32,39,F1,F1,C1,R,C1,N,3/8/2019,14:35:24,26055
33,0,apple,apple,banana,L,apple,Y,3/8/2019,16:09:36,91477
33,1,artichoke,onion,artichoke,L,onion,N,3/8/2019,16:09:16,19123
33,2,onion,onion,artichoke,L,onion,Y,3/8/2019,16:09:36,20571
33,3,apple,banana,apple,R,apple,Y,3/8/2019,16:09:16,3705
33,4,artichoke,onion,artichoke,R,artichoke,Y,3/8/2019,16:09:36,14909
33,5,onion,onion,artichoke,L,onion,Y,3/8/2019,16:09:16,4499
33,0,H1,D1,H1,R,H1,Y,3/8/2019,16:09:36,9246
33,1,G1,G1,C1,L,G1,Y,3/8/2019,16:09:16,6358
33,2,F1,B1,F1,R,F1,Y,3/8/2019,16:09:36,17652
33,3,B1,B1,D1,L,B1,Y,3/8/2019,16:09:16,5800
33,4,E1,E1,B1,L,E1,Y,3/8/2019,16:09:36,8480
33,5,I1,I1,E1,L,I1,Y,3/8/2019,16:09:16,12501
33,6,D1,H1,D1,R,D1,Y,3/8/2019,16:09:36,4133
33,7,C1,A1,C1,R,C1,Y,3/8/2019,16:09:16,5126
33,8,A1,K1,A1,R,A1,Y,3/8/2019,16:09:36,6026
33,9,K1,K1,B1,L,K1,Y,3/8/2019,16:09:16,7130
33,10,D1,D1,K1,L,D1,Y,3/8/2019,16:09:16,6101
33,11,G1,G1,D1,L,G1,Y,3/8/2019,16:09:36,5909
33,12,E1,E1,A1,L,E1,Y,3/8/2019,16:09:16,3932
33,13,K1,K1,A1,R,A1,N,3/8/2019,16:09:36,6675
33,14,F1,K1,F1,R,F1,Y,3/8/2019,16:09:16,5972
33,15,C1,I1,C1,R,C1,Y,3/8/2019,16:09:36,8251
33,16,A1,A1,D1,L,A1,Y,3/8/2019,16:09:16,4933
33,17,B1,B1,C1,L,B1,Y,3/8/2019,16:09:36,4807
33,18,H1,H1,A1,L,H1,Y,3/8/2019,16:09:16,8479
33,19,I1,A1,I1,R,I1,Y,3/8/2019,16:09:36,5863
33,20,A1,I1,A1,R,A1,Y,3/8/2019,16:09:36,5472
33,21,G1,E1,G1,R,G1,Y,3/8/2019,16:09:16,5181
33,22,D1,D1,E1,L,D1,Y,3/8/2019,16:09:36,9011
33,23,I1,I1,B1,L,I1,Y,3/8/2019,16:09:16,7594
33,24,E1,E1,H1,L,E1,Y,3/8/2019,16:09:36,4643
33,25,C1,C1,E1,R,E1,N,3/8/2019,16:09:16,5005
33,26,F1,G1,F1,R,F1,Y,3/8/2019,16:09:36,13940
33,27,B1,I1,B1,R,B1,Y,3/8/2019,16:09:16,7263
33,28,H1,C1,H1,R,H1,Y,3/8/2019,16:09:36,10521
33,29,K1,F1,K1,R,K1,Y,3/8/2019,16:09:16,5017
33,30,A1,H1,A1,R,A1,Y,3/8/2019,16:09:16,3597
33,31,I1,I1,C1,L,I1,Y,3/8/2019,16:09:36,9806
33,32,H1,H1,E1,L,H1,Y,3/8/2019,16:09:16,3965
33,33,C1,C1,H1,L,C1,Y,3/8/2019,16:09:36,6764
33,34,F1,C1,F1,R,F1,Y,3/8/2019,16:09:16,4641
33,35,B1,B1,K1,L,B1,Y,3/8/2019,16:09:36,4379
33,36,D1,D1,F1,L,D1,Y,3/8/2019,16:09:16,7068
33,37,G1,K1,G1,R,G1,Y,3/8/2019,16:09:36,4436
33,38,E1,E1,I1,L,E1,Y,3/8/2019,16:09:16,3050
33,39,K1,K1,D1,L,K1,Y,3/8/2019,16:09:36,5248
34,0,apple,apple,banana,L,apple,Y,3/11/2019,10:21:58,7955
34,1,artichoke,onion,artichoke,R,artichoke,Y,3/11/2019,10:21:48,23157
34,2,onion,onion,artichoke,L,onion,Y,3/11/2019,10:21:58,5290
34,3,apple,apple,banana,L,apple,Y,3/11/2019,10:21:48,3273
34,4,artichoke,artichoke,onion,L,artichoke,Y,3/11/2019,10:21:58,5203
34,5,onion,artichoke,onion,R,onion,Y,3/11/2019,10:21:48,3770
34,0,B1,B1,D1,L,B1,Y,3/11/2019,10:21:58,3658
34,1,E1,E1,A1,L,E1,Y,3/11/2019,10:21:48,12878
34,2,C1,A1,C1,R,C1,Y,3/11/2019,10:21:58,4691
34,3,D1,D1,F1,L,D1,Y,3/11/2019,10:21:48,9692
34,4,A1,D1,A1,R,A1,Y,3/11/2019,10:21:58,4502
34,5,I1,B1,I1,R,I1,Y,3/11/2019,10:21:48,4660
34,6,F1,K1,F1,R,F1,Y,3/11/2019,10:21:58,6052
34,7,H1,A1,H1,R,H1,Y,3/11/2019,10:21:48,6895
34,8,G1,D1,G1,R,G1,Y,3/11/2019,10:21:58,12659
34,9,K1,K1,A1,L,K1,Y,3/11/2019,10:21:48,5131
34,10,F1,B1,F1,R,F1,Y,3/11/2019,10:21:48,17243
34,11,D1,D1,H1,L,D1,Y,3/11/2019,10:21:58,6746
34,12,G1,K1,G1,R,G1,Y,3/11/2019,10:21:48,10275
34,13,K1,B1,K1,R,K1,Y,3/11/2019,10:21:58,4824
34,14,A1,A1,I1,L,A1,Y,3/11/2019,10:21:48,4705
34,15,E1,E1,I1,L,E1,Y,3/11/2019,10:21:58,8134
34,16,B1,B1,I1,L,B1,Y,3/11/2019,10:21:48,5091
34,17,H1,D1,H1,R,H1,Y,3/11/2019,10:21:58,7514
34,18,C1,H1,C1,R,C1,Y,3/11/2019,10:21:48,7963
34,19,I1,I1,E1,L,I1,Y,3/11/2019,10:21:58,3398
34,20,A1,A1,H1,L,A1,Y,3/11/2019,10:21:58,4971
34,21,E1,B1,E1,R,E1,Y,3/11/2019,10:21:48,6682
34,22,G1,G1,E1,L,G1,Y,3/11/2019,10:21:58,5590
34,23,K1,F1,K1,R,K1,Y,3/11/2019,10:21:48,4575
34,24,C1,E1,C1,R,C1,Y,3/11/2019,10:21:58,3019
34,25,H1,H1,C1,L,H1,Y,3/11/2019,10:21:48,5345
34,26,F1,C1,F1,R,F1,Y,3/11/2019,10:21:58,7042
34,27,D1,E1,D1,L,E1,N,3/11/2019,10:21:48,6481
34,28,B1,K1,B1,R,B1,Y,3/11/2019,10:21:58,3016
34,29,I1,A1,I1,R,I1,Y,3/11/2019,10:21:48,4059
34,30,F1,F1,G1,L,F1,Y,3/11/2019,10:21:48,11494
34,31,E1,E1,H1,L,E1,Y,3/11/2019,10:21:58,5868
34,32,G1,G1,C1,L,G1,Y,3/11/2019,10:21:48,3040
34,33,H1,H1,E1,L,H1,Y,3/11/2019,10:21:58,5141
34,34,C1,I1,C1,R,C1,Y,3/11/2019,10:21:48,4639
34,35,I1,I1,C1,L,I1,Y,3/11/2019,10:21:58,3751
34,36,A1,A1,K1,L,A1,Y,3/11/2019,10:21:48,4912
34,37,K1,K1,D1,L,K1,Y,3/11/2019,10:21:58,2673
34,38,B1,B1,C1,L,B1,Y,3/11/2019,10:21:48,4689
34,39,D1,K1,D1,R,D1,Y,3/11/2019,10:21:58,5961
35,0,apple,banana,apple,R,apple,Y,3/12/2019,10:23:10,7529
35,1,artichoke,artichoke,onion,L,artichoke,Y,3/12/2019,10:23:08,14685
35,2,onion,artichoke,onion,R,onion,Y,3/12/2019,10:23:10,5035
35,3,apple,apple,banana,L,apple,Y,3/12/2019,10:23:08,4264
35,4,artichoke,artichoke,onion,L,artichoke,Y,3/12/2019,10:23:10,4296
35,5,onion,onion,artichoke,L,onion,Y,3/12/2019,10:23:08,6643
35,0,A1,H1,A1,R,A1,Y,3/12/2019,10:23:10,2510
35,1,D1,K1,D1,R,D1,Y,3/12/2019,10:23:08,25562
35,2,H1,C1,H1,R,H1,Y,3/12/2019,10:23:10,7287
35,3,G1,D1,G1,R,G1,Y,3/12/2019,10:23:08,10927
35,4,I1,C1,I1,R,I1,Y,3/12/2019,10:23:10,9207
35,5,B1,C1,B1,L,C1,N,3/12/2019,10:23:08,6176
35,6,E1,B1,E1,R,E1,Y,3/12/2019,10:23:10,6065
35,7,K1,D1,K1,R,K1,Y,3/12/2019,10:23:08,5095
35,8,C1,C1,H1,R,H1,N,3/12/2019,10:23:10,5226
35,9,F1,F1,K1,L,F1,Y,3/12/2019,10:23:08,7991
35,10,I1,E1,I1,R,I1,Y,3/12/2019,10:23:08,8041
35,11,D1,D1,F1,L,D1,Y,3/12/2019,10:23:10,5669
35,12,H1,H1,E1,L,H1,Y,3/12/2019,10:23:08,13026
35,13,B1,D1,B1,R,B1,Y,3/12/2019,10:23:10,4379
35,14,A1,I1,A1,R,A1,Y,3/12/2019,10:23:08,7293
35,15,G1,G1,K1,L,G1,Y,3/12/2019,10:23:10,4239
35,16,C1,C1,I1,L,C1,Y,3/12/2019,10:23:08,10600
35,17,K1,K1,F1,L,K1,Y,3/12/2019,10:23:10,4816
35,18,E1,E1,I1,L,E1,Y,3/12/2019,10:23:08,10458
35,19,F1,F1,G1,L,F1,Y,3/12/2019,10:23:10,6509
35,20,E1,E1,A1,L,E1,Y,3/12/2019,10:23:10,7596
35,21,F1,F1,B1,L,F1,Y,3/12/2019,10:23:08,7775
35,22,C1,C1,E1,R,E1,N,3/12/2019,10:23:10,5426
35,23,G1,C1,G1,R,G1,Y,3/12/2019,10:23:08,5925
35,24,H1,D1,H1,R,H1,Y,3/12/2019,10:23:10,5892
35,25,K1,B1,K1,R,K1,Y,3/12/2019,10:23:08,4471
35,26,I1,I1,A1,L,I1,Y,3/12/2019,10:23:10,4874
35,27,B1,B1,K1,L,B1,Y,3/12/2019,10:23:08,6486
35,28,A1,A1,D1,L,A1,Y,3/12/2019,10:23:10,5008
35,29,D1,D1,E1,R,E1,N,3/12/2019,10:23:08,5494
35,30,H1,H1,A1,L,H1,Y,3/12/2019,10:23:08,8118
35,31,D1,D1,H1,L,D1,Y,3/12/2019,10:23:10,7865
35,32,I1,I1,B1,L,I1,Y,3/12/2019,10:23:08,6541
35,33,G1,E1,G1,R,G1,Y,3/12/2019,10:23:10,4527
35,34,C1,A1,C1,R,C1,Y,3/12/2019,10:23:08,11770
35,35,K1,A1,K1,R,K1,Y,3/12/2019,10:23:10,6354
35,36,A1,K1,A1,R,A1,Y,3/12/2019,10:23:08,5928
35,37,B1,B1,I1,L,B1,Y,3/12/2019,10:23:10,7010
35,38,E1,E1,H1,L,E1,Y,3/12/2019,10:23:08,5938
35,39,F1,C1,F1,R,F1,Y,3/12/2019,10:23:10,4821
36,0,apple,banana,apple,R,apple,Y,3/15/2019,15:08:13,14378
36,1,artichoke,artichoke,onion,L,artichoke,Y,3/15/2019,15:08:12,41218
36,2,onion,onion,artichoke,L,onion,Y,3/15/2019,15:08:13,39822
36,3,apple,banana,apple,R,apple,Y,3/15/2019,15:08:12,4942
36,4,artichoke,onion,artichoke,R,artichoke,Y,3/15/2019,15:08:13,2747
36,5,onion,artichoke,onion,R,onion,Y,3/15/2019,15:08:12,4563
36,0,E1,E1,A1,L,E1,Y,3/15/2019,15:08:13,12446
36,1,B1,B1,I1,L,B1,Y,3/15/2019,15:08:12,12563
36,2,F1,F1,B1,L,F1,Y,3/15/2019,15:08:13,5218
36,3,I1,B1,I1,R,I1,Y,3/15/2019,15:08:12,7685
36,4,G1,E1,G1,R,G1,Y,3/15/2019,15:08:13,6080
36,5,A1,D1,A1,R,A1,Y,3/15/2019,15:08:12,9494
36,6,D1,E1,D1,R,D1,Y,3/15/2019,15:08:13,8595
36,7,K1,D1,K1,R,K1,Y,3/15/2019,15:08:12,15921
36,8,H1,H1,E1,L,H1,Y,3/15/2019,15:08:13,9001
36,9,C1,C1,I1,L,C1,Y,3/15/2019,15:08:12,15345
36,10,H1,H1,A1,L,H1,Y,3/15/2019,15:08:12,6489
36,11,B1,B1,K1,L,B1,Y,3/15/2019,15:08:13,4399
36,12,G1,K1,G1,R,G1,Y,3/15/2019,15:08:12,9091
36,13,A1,H1,A1,R,A1,Y,3/15/2019,15:08:13,3603
36,14,D1,D1,F1,L,D1,Y,3/15/2019,15:08:12,6227
36,15,I1,C1,I1,R,I1,Y,3/15/2019,15:08:13,9554
36,16,F1,G1,F1,R,F1,Y,3/15/2019,15:08:12,6062
36,17,K1,A1,K1,R,K1,Y,3/15/2019,15:08:13,5150
36,18,E1,H1,E1,R,E1,Y,3/15/2019,15:08:12,4330
36,19,C1,C1,A1,L,C1,Y,3/15/2019,15:08:13,3869
36,20,F1,F1,C1,L,F1,Y,3/15/2019,15:08:13,8901
36,21,A1,A1,I1,L,A1,Y,3/15/2019,15:08:12,5299
36,22,D1,D1,H1,L,D1,Y,3/15/2019,15:08:13,5298
36,23,C1,C1,H1,L,C1,Y,3/15/2019,15:08:12,9651
36,24,H1,H1,D1,L,H1,Y,3/15/2019,15:08:13,6274
36,25,B1,D1,B1,R,B1,Y,3/15/2019,15:08:12,7286
36,26,E1,E1,I1,L,E1,Y,3/15/2019,15:08:13,8160
36,27,I1,A1,I1,R,I1,Y,3/15/2019,15:08:12,5063
36,28,G1,C1,G1,L,C1,N,3/15/2019,15:08:13,10211
36,29,K1,B1,K1,R,K1,Y,3/15/2019,15:08:12,12640
36,30,G1,G1,D1,L,G1,Y,3/15/2019,15:08:12,8066
36,31,B1,B1,C1,L,B1,Y,3/15/2019,15:08:13,4085
36,32,F1,F1,K1,L,F1,Y,3/15/2019,15:08:12,4307
36,33,C1,C1,E1,L,C1,Y,3/15/2019,15:08:13,6067
36,34,E1,E1,B1,L,E1,Y,3/15/2019,15:08:12,2823
36,35,I1,I1,E1,L,I1,Y,3/15/2019,15:08:13,4556
36,36,D1,D1,K1,L,D1,Y,3/15/2019,15:08:12,5787
36,37,A1,A1,K1,L,A1,Y,3/15/2019,15:08:13,6365
36,38,H1,C1,H1,R,H1,Y,3/15/2019,15:08:12,5589
36,39,K1,F1,K1,R,K1,Y,3/15/2019,15:08:13,7281
37,0,apple,banana,apple,R,apple,Y,3/15/2019,16:18:10,25497
37,1,artichoke,onion,artichoke,R,artichoke,Y,3/15/2019,16:18:09,7730
37,2,onion,artichoke,onion,R,onion,Y,3/15/2019,16:18:10,3179
37,3,apple,banana,apple,R,apple,Y,3/15/2019,16:18:09,3374
37,4,artichoke,onion,artichoke,R,artichoke,Y,3/15/2019,16:18:10,3086
37,5,onion,onion,artichoke,L,onion,Y,3/15/2019,16:18:09,2637
37,0,G1,G1,D1,L,G1,Y,3/15/2019,16:18:10,4034
37,1,C1,C1,H1,L,C1,Y,3/15/2019,16:18:09,6936
37,2,D1,F1,D1,R,D1,Y,3/15/2019,16:18:10,3755
37,3,F1,F1,G1,L,F1,Y,3/15/2019,16:18:09,17375
37,4,I1,C1,I1,R,I1,Y,3/15/2019,16:18:10,3834
37,5,B1,K1,B1,R,B1,Y,3/15/2019,16:18:09,6270
37,6,H1,H1,E1,L,H1,Y,3/15/2019,16:18:10,4143
37,7,K1,F1,K1,R,K1,Y,3/15/2019,16:18:09,4201
37,8,E1,E1,A1,L,E1,Y,3/15/2019,16:18:10,3259
37,9,A1,K1,A1,R,A1,Y,3/15/2019,16:18:09,9649
37,10,E1,H1,E1,R,E1,Y,3/15/2019,16:18:09,5234
37,11,A1,I1,A1,R,A1,Y,3/15/2019,16:18:10,3046
37,12,D1,D1,E1,L,D1,Y,3/15/2019,16:18:09,3483
37,13,C1,C1,E1,R,E1,N,3/15/2019,16:18:10,2855
37,14,G1,G1,E1,L,G1,Y,3/15/2019,16:18:09,12895
37,15,F1,F1,K1,L,F1,Y,3/15/2019,16:18:10,6261
37,16,I1,I1,B1,L,I1,Y,3/15/2019,16:18:09,2805
37,17,K1,K1,B1,L,K1,Y,3/15/2019,16:18:10,2666
37,18,H1,D1,H1,R,H1,Y,3/15/2019,16:18:09,6919
37,19,B1,B1,C1,L,B1,Y,3/15/2019,16:18:10,2682
37,20,G1,C1,G1,R,G1,Y,3/15/2019,16:18:10,3442
37,21,K1,K1,A1,L,K1,Y,3/15/2019,16:18:09,2454
37,22,E1,B1,E1,R,E1,Y,3/15/2019,16:18:10,1973
37,23,A1,D1,A1,R,A1,Y,3/15/2019,16:18:09,5898
37,24,D1,D1,H1,L,D1,Y,3/15/2019,16:18:10,2557
37,25,C1,C1,A1,L,C1,Y,3/15/2019,16:18:09,4366
37,26,H1,C1,H1,R,H1,Y,3/15/2019,16:18:10,1894
37,27,B1,B1,D1,L,B1,Y,3/15/2019,16:18:09,3341
37,28,I1,I1,E1,L,I1,Y,3/15/2019,16:18:10,2027
37,29,F1,F1,C1,L,F1,Y,3/15/2019,16:18:09,10468
37,30,E1,E1,I1,L,E1,Y,3/15/2019,16:18:09,3122
37,31,C1,C1,I1,L,C1,Y,3/15/2019,16:18:10,2183
37,32,G1,G1,K1,L,G1,Y,3/15/2019,16:18:09,3213
37,33,K1,K1,D1,L,K1,Y,3/15/2019,16:18:10,1721
37,34,H1,A1,H1,R,H1,Y,3/15/2019,16:18:09,2894
37,35,B1,I1,B1,R,B1,Y,3/15/2019,16:18:10,2831
37,36,D1,K1,D1,R,D1,Y,3/15/2019,16:18:09,2946
37,37,A1,H1,A1,R,A1,Y,3/15/2019,16:18:10,3177
37,38,I1,I1,A1,L,I1,Y,3/15/2019,16:18:09,2621
37,39,F1,F1,B1,L,F1,Y,3/15/2019,16:18:10,3603
38,0,apple,banana,apple,R,apple,Y,3/19/2019,13:02:47,2859
38,1,artichoke,artichoke,onion,R,onion,N,3/19/2019,13:02:45,11329
38,2,onion,onion,artichoke,L,onion,Y,3/19/2019,13:02:47,5671
38,3,apple,banana,apple,R,apple,Y,3/19/2019,13:02:45,9911
38,4,artichoke,onion,artichoke,R,artichoke,Y,3/19/2019,13:02:47,4508
38,5,onion,onion,artichoke,L,onion,Y,3/19/2019,13:02:45,7677
38,0,D1,K1,D1,R,D1,Y,3/19/2019,13:02:47,9324
38,1,F1,G1,F1,L,G1,N,3/19/2019,13:02:45,9404
38,2,B1,B1,I1,R,I1,N,3/19/2019,13:02:47,1685
38,3,K1,D1,K1,R,K1,Y,3/19/2019,13:02:45,7673
38,4,H1,D1,H1,R,H1,Y,3/19/2019,13:02:47,9019
38,5,I1,I1,A1,L,I1,Y,3/19/2019,13:02:45,21809
38,6,A1,A1,H1,R,H1,N,3/19/2019,13:02:47,14783
38,7,C1,C1,E1,L,C1,Y,3/19/2019,13:02:45,9011
38,8,G1,G1,D1,L,G1,Y,3/19/2019,13:02:47,9281
38,9,E1,E1,A1,L,E1,Y,3/19/2019,13:02:45,16596
